"","x"
"181",-0.00304059937327582
"182",-5.94960683189425e-05
"183",-0.00293070250856873
"184",0.00795334789545519
"185",-0.00190277891578071
"186",0.00201897908275735
"187",-0.0106520563882928
"188",0.000163956219625687
"189",-0.00316644501341428
"190",-0.0334502623712786
"191",-0.0366155258563095
"192",-0.0139561934544351
"193",-0.0230760379194376
"194",-0.0110640188597452
"195",0.00191909861292221
"196",-0.00292509715122936
"197",0.00630205160894532
"198",0.010365890635814
"199",0.00979879910523981
"200",0.012859701210629
"201",0.00432837679721857
"202",0.00137242078927115
"203",0.0134681129853442
"204",0.0131842612409121
"205",0.0100291974793378
"206",0.00201454968972157
"207",0.00513782151995516
"208",0.00410821843117194
"209",0.00104892323974938
"210",0.005620322445577
"211",0.00680740282828764
"212",0.00325628143855264
"213",-0.000249071313096873
"214",0.0152644119008733
"215",0.0106753973940247
"216",-0.00692074655302106
"217",0.0157335629332729
"218",0.0124932159245185
"219",0.00971593910514318
"220",0.00779412030494082
"221",0.00765452314791532
"222",0.00135798021863885
"223",0.000923040765796869
"224",0.00403220486167943
"225",0.00153792613447779
"226",0.00189531545655394
"227",0.00168951056786123
"228",-0.0146788002806886
"229",0.005400959234364
"230",0.0191040782257948
"231",0.0196600533946318
"232",0.00487514794946277
"233",0.00643570907047059
"234",-0.000753129984206914
"235",0.00400093928407728
"236",0.00244175801578344
"237",0.0076377444822121
"238",0.00765939562128251
"239",0.00503911987858893
"240",-0.00543884589695479
"241",0.0048982218491873
"242",0.00308920163679837
"243",-0.0118746389911678
"244",0.00878929999127567
"245",0.000160286275492778
"246",-0.00161562475354372
"247",-0.00654129142987625
"248",-6.81410442003213e-05
"249",0.00689177522457821
"250",-0.00161390860136995
"251",0.000683423143919788
"252",0.00530048512856853
"253",0.000371484972123088
"254",-0.00420216087257077
"255",-0.0200211440207586
"256",-0.0248145647538255
"257",-0.012984989429254
"258",-0.0071428141226581
"259",0.00318933563048542
"260",0.0165584181060685
"261",0.0126237437702281
"262",0.0165299238309597
"263",0.00657874574045576
"264",-0.00634507725214088
"265",-0.0041138598102015
"266",0.00505191120491699
"267",-0.00421635920921323
"268",0.0056785913530684
"269",0.00520041884441748
"270",0.00648885667134722
"271",-0.00126300553954088
"272",-0.00480701030175506
"273",-0.00775452320247759
"274",-0.0116821613477399
"275",-0.0109023155837944
"276",-0.0207094279752855
"277",0.0202134066783722
"278",-0.0067760932282979
"279",-0.00927281403294468
"280",-0.00664360377688914
"281",-0.00258002537971488
"282",-0.00338427256840072
"283",-0.00912214823349785
"284",-0.00259628916384277
"285",-0.00959119018352784
"286",-0.00316606884447636
"287",-0.00715358533397846
"288",0.0183598837010387
"289",-0.00612262676041835
"290",0.00827365120921141
"291",0.0125807940102151
"292",0.00614640708686035
"293",0.00606196329415159
"294",0.0147851298756493
"295",0.0117858838809043
"296",0.0143845677984222
"297",0.00773029636199892
"298",0.00447239029698888
"299",0.00493550051561307
"300",0.0196585483927547
"301",0.00451357565887424
"302",0.00476247581694895
"303",0.00597246993408482
"304",0.00531994506109984
"305",0.003635934972709
"306",0.00278027728094314
"307",0.00119652142229497
"308",-0.0028339635197647
"309",-0.000408399795957554
"310",0.00333589590410319
"311",0.000487694881352926
"312",-0.000524373285113086
"313",0.00293185796856204
"314",0.00146545071468593
"315",-0.00220447198420578
"316",0.00169856777925093
"317",-0.000522610212295718
"318",-0.00502990134881952
"319",0.00322058516623554
"320",0.00370293623682266
"321",-0.003507028151875
"322",0.00346324331783987
"323",0.00985778753836425
"324",0.00522520886945761
"325",-0.00688677280291703
"326",-0.00709306545242112
"327",0.00113288867735226
"328",0.00190770861012833
"329",-0.00389384277128372
"330",0.00620041443513679
"331",-0.00171263362845709
"332",0.00273989416736349
"333",0.004249996910524
"334",0.0039123567925073
"335",0.00950097463602331
"336",-0.00386278777154954
"337",0.0132390932376263
"338",0.00134389091558817
"339",0.00651589254672884
"340",0.00623044113508191
"341",0.00533484348238786
"342",0.00675155008002546
"343",0.00746322544203304
"344",0.00391879889739741
"345",0.0133549353736753
"346",0.00492580555596601
"347",0.0054687545392611
"348",-0.0002586344117552
"349",0.0050148466178506
"350",0.00219187380823526
"351",0.00595472375013728
"352",-0.00202633650650245
"353",0.0029014525970126
"354",0.000155314409811051
"355",0.00499152674274643
"356",-0.00323570042058284
"357",0.00440130877001
"358",0.00253298819364999
"359",0.00453068929272675
"360",0.00294153867918354
"361",-0.00445110452579666
"362",0.00256893666013429
"363",-0.000352998922908576
"364",-0.00552557259612887
"365",-2.26954401628761e-05
"366",-0.00971049851291312
"367",0.0096942871688626
"368",-0.00333376674115255
"369",-0.00126952315538264
"370",0.00336071920537158
"371",0.00567629262590064
"372",-0.00523651211958875
"373",0.00904308259915912
"374",0.00475592920294133
"375",-0.00225083339782536
"376",0.00294988299082613
"377",0.0033939140135643
"378",-0.00166518635446692
"379",0.00361553974774249
"380",0.000214704388666701
"381",-0.00616681328916489
"382",-0.0125558346433684
"383",-0.006975297780709
"384",-0.00333898311973867
"385",-0.0073199371557968
"386",-0.0056459764983398
"387",0.0025689518946831
"388",0.00997941804024462
"389",0.00803690156077275
"390",0.00273704960704056
"391",0.000142568996345197
"392",0.0081958547214304
"393",-0.00104655069849349
"394",-0.00132623879501955
"395",-0.00457483480864872
"396",-0.00525111861895992
"397",0.00708098079071693
"398",0.00838059094674891
"399",0.00765158862092579
"400",0.00328291317142545
"401",0.000563785358414907
"402",0.00902153683782442
"403",-0.00557921440933149
"404",0.00320092016132233
"405",0.0068087397013851
"406",0.00381975603310324
"407",0.00150984263968896
"408",0.00393259892092462
"409",0.00482787295904966
"410",-0.00097851210799513
"411",0.00276509933307777
"412",-0.00372296489331103
"413",0.00226592835810855
"414",0.00256186045584628
"415",-0.00110789884738361
"416",0.00510364020601276
"417",0.00743843433273615
"418",0.00464431589024042
"419",0.005778982303709
"420",0.00309049230244874
"421",0.000640905675534725
"422",0.00995745993072704
"423",0.0059154413151511
"424",0.0046495063463787
"425",0.00669436550543622
"426",0.00126222294626277
"427",0.00661980855635133
"428",0.00296287533184708
"429",0.00809614106060678
"430",0.00671292617357961
"431",0.00986895893953052
"432",0.00191304552735241
"433",-0.00123140188251404
"434",0.00145729847194532
"435",-0.00176644007250058
"436",0.00484952248493437
"437",0.00325345669729749
"438",-0.00418116350215969
"439",0.0130580824157009
"440",0.00388894665408582
"441",-0.00166267337438014
"442",0.00252529211532803
"443",0.00338823285028366
"444",-0.00539527883121028
"445",0.0143580872795541
"446",-0.00144901163629206
"447",0.00994843184205389
"448",0.00758205013814733
"449",0.00743610720902807
"450",1.59207782079158e-05
"451",0.0050539545606694
"452",0.00624402055244982
"453",-0.000190231420375689
"454",0.00890328714669689
"455",0.00622139819488355
"456",0.00175995118082123
"457",0.0116970148366753
"458",0.00628175025497032
"459",0.000824549062102255
"460",0.00561566586020916
"461",0.00461606819157706
"462",0.00835502855127603
"463",0.0100885497366097
"464",0.00918720702907806
"465",0.00889456786678901
"466",0.00795948185204238
"467",0.00427006049176163
"468",0.00443491393825099
"469",0.00178318134901647
"470",0.000419807819571468
"471",0.00345493399185303
"472",0.00651042279396219
"473",-0.00595524390579391
"474",-0.00398047209667236
"475",0.0203860812402935
"476",-0.00092164351939128
"477",0.00682184398876588
"478",-0.00091853099278753
"479",0.00403754304842977
"480",0.00412449890197683
"481",0.00577892563503615
"482",0.00212368097078059
"483",0.00222360302663368
"484",0.00611125113863161
"485",-0.00065448499446923
"486",0.00584694640016452
"487",0.00437712927417714
"488",-0.00414598051994877
"489",0.0127146833907678
"490",0.00532417731338247
"491",0.00796355217636586
"492",-0.000756748990116165
"493",0.00344338930017561
"494",0.0039008250978978
"495",0.00631020735920893
"496",0.00289654438547398
"497",0.000721751812181522
"498",-0.00177034911344038
"499",-0.00265655398718144
"500",0.00422150963969197
"501",-0.00369244051904816
"502",0.000220183011827394
"503",-0.00340205326772694
"504",-0.00493822803229415
"505",-0.00661333950138722
"506",-0.00248541891953591
"507",-0.00352151583221247
"508",-0.00527849154120762
"509",-0.00532766429144354
"510",-0.00609890487219456
"511",-0.000876720002432434
"512",-0.00542198763058892
"513",-0.00304721265833596
"514",-0.00588914018102384
"515",-0.000389216212240535
"516",0.00693760325872046
"517",-6.3305019430797e-05
"518",0.00753110675418418
"519",0.00474823645089533
"520",0.00428001801088327
"521",0.00818128194325551
"522",-0.000330911797377706
"523",-0.00102762736968746
"524",0.00095812197775111
"525",-0.00263483512933954
"526",0.00547070067925621
"527",-0.00556141396228743
"528",0.00822249196110671
"529",0.00124570024782499
"530",-0.00274237199793642
"531",-0.00627786511846796
"532",-0.000343967385108249
"533",0.00132213444449495
"534",0.00514913826760244
"535",-0.00213004577174487
"536",0.00646193387639253
"537",0.00134509454531559
"538",0.00677010984199255
"539",0.000506783255745811
"540",0.00166504103508122
"541",0.00618380678097391
"542",-0.00391186043425745
"543",0.0038709551794336
"544",0.00738741306087604
"545",-0.00771686900935162
"546",0.00735028814130185
"547",0.00085372237198954
"548",0.00112293957213763
"549",0.0088601613684003
"550",0.0024502179960921
"551",0.00777547614823122
"552",0.00352105681927309
"553",0.00719568871177907
"554",-0.00141343219110151
"555",0.00207386855856712
"556",0.000935044477564135
"557",0.00436574251209456
"558",-0.0031816427853882
"559",0.00328560214457748
"560",-0.0195604953582842
"561",0.0121503183455803
"562",0.0109363288220645
"563",0.00481599752987708
"564",0.00157777240502206
"565",0.00042486922155999
"566",0.00226495823323326
"567",0.00295625358964074
"568",0.00025127919479724
"569",0.00336187124844527
"570",-0.000653486200305956
"571",0.00433109289906835
"572",-0.00181342882802559
"573",-0.0010254730602832
"574",-0.00026838974387625
"575",0.010202449035083
"576",-0.0035813836548845
"577",0.00959746222143671
"578",0.00177172215831391
"579",0.00668850580199905
"580",0.000537403703499342
"581",0.000273512213336662
"582",-0.00156928410250794
"583",0.00195876229517742
"584",0.00244061738604144
"585",-0.00292945647182097
"586",0.0056126543081178
"587",0.000583882797963021
"588",-0.00124348373396674
"589",-0.00366507884343481
"590",-0.00319643783037932
"591",-0.00687815449333331
"592",-0.0061905030711889
"593",-0.00260791802475851
"594",-0.00455011066411272
"595",-0.0159207695971733
"596",-0.0448492066491937
"597",0.0100066719589151
"598",-0.0131744415356185
"599",-0.0286617516308261
"600",-0.0252016434847035
"601",-0.00599499452321388
"602",-0.0157663184670344
"603",-0.0078788652266285
"604",-0.00991843964433612
"605",-0.00317183209730164
"606",0.0118656075547414
"607",0.0110722409481223
"608",0.00853693294294249
"609",0.0022724814452555
"610",0.00407818035281488
"611",0.00342379003448037
"612",0.0107006540401328
"613",0.00352445854141828
"614",0.00702518250539774
"615",0.00360029913310836
"616",0.0136221440748519
"617",0.00219929099179392
"618",0.00381846072792543
"619",0.00366462675160716
"620",0.00280080356984182
"621",-0.0026960501964444
"622",0.000704909948070234
"623",0.00991094775236187
"624",-0.00216814137736246
"625",-0.00412461540983114
"626",0.010310676459953
"627",-0.00331831532120382
"628",0.00122926301323524
"629",0.00294960963839654
"630",0.00473627619777597
"631",0.00634624046755894
"632",-0.000767928807610989
"633",0.00697069364791124
"634",-0.000118097748493873
"635",0.00524449663357351
"636",0.00599772504341161
"637",0.00316470164663672
"638",-0.00521932257505688
"639",0.00712136784653837
"640",0.00214164187029153
"641",0.000177493879235498
"642",0.00199438236686556
"643",-0.00408321281691345
"644",-0.000531632943119668
"645",0.00317736392287299
"646",0.00386104619303805
"647",0.00285573441574188
"648",-0.000150741997209626
"649",0.0047739869245585
"650",0.00408315791501023
"651",-0.00103539807675663
"652",0.000947557131410392
"653",0.00185412772954617
"654",-0.00326467778482927
"655",0.00595802726651183
"656",0.00532604272288579
"657",-0.00117344193548713
"658",0.00254421393860635
"659",0.00215227363290143
"660",-0.0038340286899507
"661",0.00754423540616712
"662",0.00984152392486143
"663",0.000823300834240068
"664",0.00403692481996022
"665",0.00330246969606953
"666",0.00212296936962576
"667",-0.00158888128307779
"668",0.00301108490760284
"669",0.000188438428786995
"670",0.00616484708718632
"671",0.000166978021543923
"672",-0.00797262460823404
"673",-0.00639931447093791
"674",-0.00342972087859345
"675",-0.00553071074519084
"676",-0.00453481838361843
"677",-0.00306818981584098
"678",0.00625659142149048
"679",-0.0017108423832239
"680",-0.00281320655195199
"681",-0.00474826990922493
"682",-0.00721171062921872
"683",-0.00493489125775194
"684",0.00496003258975101
"685",-0.00520160497445186
"686",-0.00770933566450362
"687",0.00319363985010822
"688",-0.00226297340951921
"689",0.00483892217911546
"690",0.00115094555735892
"691",-0.00103751301769534
"692",-0.000886534311974398
"693",0.000694096509303632
"694",-0.00385045231846913
"695",0.0070552801993141
"696",-0.00227235607977778
"697",-0.00385498375010493
"698",0.00621416913664561
"699",0.00996940310106288
"700",0.000863268002390523
"701",0.00208515277704597
"702",-0.0024997081723279
"703",-0.00454840288484956
"704",0.0011626012880357
"705",0.0123655601407232
"706",0.0025712217474037
"707",0.00234590442620459
"708",-1.87217664681398e-05
"709",0.00242794647881309
"710",0.00453498169905125
"711",0.0112947285696919
"712",-0.00946948327533912
"713",0.00821573578621525
"714",0.0012634228236004
"715",0.00677293387327683
"716",0.000435237319294704
"717",-0.00167376927893973
"718",0.000797336611088315
"719",0.000312413337880101
"720",-0.00660835393897267
"721",-0.00518661840574796
"722",0.000106972049277985
"723",-0.00547315038997907
"724",0.0013952645351412
"725",0.00121877395122904
"726",-0.00524865271196903
"727",0.00757570872256874
"728",-0.00313094829721015
"729",-0.00855000530701543
"730",0.00551299833706096
"731",-0.00203144247839578
"732",-0.00595143514800532
"733",0.00329640856305754
"734",-0.0408110115285653
"735",-0.142045349776397
"736",0.0155792526012231
"737",0.0637713901287111
"738",0.0356715783176483
"739",0.00969666603914644
"740",-0.000396203128097531
"741",0.00659195701561504
"742",0.00441703543004049
"743",0.0128206358721856
"744",0.00618830565616242
"745",-0.0340325977806282
"746",0.0277322740059271
"747",0.0014125460433841
"748",0.00865747535738187
"749",0.0046430540826538
"750",0.00419097617109705
"751",-0.000255861836005131
"752",-0.0105077065833494
"753",0.0136315333231725
"754",0.00906848999188692
"755",-0.000727045737122157
"756",0.000195643088346359
"757",0.0062168894868098
"758",0.00809122393525392
"759",0.0022298375387795
"760",0.000616899270201651
"761",-0.00139463733612771
"762",0.00221593122103572
"763",0.0011618615918155
"764",0.0035055180262584
"765",-0.000854202068784343
"766",-0.00327669138489526
"767",-0.0124842788581635
"768",0.00900412879480254
"769",0.000512775865428146
"770",0.000136177100474927
"771",0.00397790451081001
"772",-0.00235881877514366
"773",-0.00584336237063789
"774",0.00672954176784095
"775",0.000222149682264729
"776",0.00206392222224269
"777",-0.00709132578208013
"778",0.00300489506753829
"779",-0.00249029774319918
"780",-0.0112477602153705
"781",0.0121807669017507
"782",-0.00202781814063193
"783",-0.000689868859584006
"784",0.00746562774319747
"785",0.000621805638949097
"786",-0.00947544271056211
"787",0.00811025610795944
