"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59"
"37",0.00916666667,0.00916666667,0.00916666667,0.00916666667,0.00916666667,0.00916666667,0.00916666667,0.00916666667,0.00916666667,0.00916666667,0.00916666667,0.00916666667,0.00916666667,0.00916666667,0.00916666667,0.00916666667,0.00916666667,0.00916666667,0.00916666667,0.00916666667,0.00916666667,0.00916666667,0.00916666667,0.00916666667,0.00916666667,0.00916666667,0.00916666667,0.00916666667,0.00916666667,0.00916666667,0.00916666667,0.00916666667,0.00916666667,0.00916666667,0.00916666667,0.00916666667,0.00916666667,0.00916666667,0.00916666667,0.00916666667,0.00916666667,0.00916666667,0.00916666667,0.00916666667,0.00916666667,0.00916666667,0.00916666667,0.00916666667,0.00916666667,0.00916666667,0.00916666667,0.00916666667,0.00916666667,0.00916666667,0.00916666667,0.00916666667,0.00916666667,0.00916666667,0.00916666667
"38",0.00183333333,0.00183333333,0.00183333333,0.00183333333,0.00183333333,0.00183333333,0.00183333333,0.00183333333,0.00183333333,0.00183333333,0.00183333333,0.00183333333,0.00183333333,0.00183333333,0.00183333333,0.00183333333,0.00183333333,0.00183333333,0.00183333333,0.00183333333,0.00183333333,0.00183333333,0.00183333333,0.00183333333,0.00183333333,0.00183333333,0.00183333333,0.00183333333,0.00183333333,0.00183333333,0.00183333333,0.00183333333,0.00183333333,0.00183333333,0.00183333333,0.00183333333,0.00183333333,0.00183333333,0.00183333333,0.00183333333,0.00183333333,0.00183333333,0.00183333333,0.00183333333,0.00183333333,0.00183333333,0.00183333333,0.00183333333,0.00183333333,0.00183333333,0.00183333333,0.00183333333,0.00183333333,0.00183333333,0.00183333333,0.00183333333,0.00183333333,0.00183333333,0.00183333333
"39",-0.0033,-0.0033,-0.0033,-0.0033,-0.0033,-0.0033,-0.0033,-0.0033,-0.0033,-0.0033,-0.0033,-0.0033,-0.0033,-0.0033,-0.0033,-0.0033,-0.0033,-0.0033,-0.0033,-0.0033,-0.0033,-0.0033,-0.0033,-0.0033,-0.0033,-0.0033,-0.0033,-0.0033,-0.0033,-0.0033,-0.0033,-0.0033,-0.0033,-0.0033,-0.0033,-0.0033,-0.0033,-0.0033,-0.0033,-0.0033,-0.0033,-0.0033,-0.0033,-0.0033,-0.0033,-0.0033,-0.0033,-0.0033,-0.0033,-0.0033,-0.0033,-0.0033,-0.0033,-0.0033,-0.0033,-0.0033,-0.0033,-0.0033,-0.0033
"40",0.00386666667,0.00386666667,0.00386666667,0.00386666667,0.00386666667,0.00386666667,0.00386666667,0.00386666667,0.00386666667,0.00386666667,0.00386666667,0.00386666667,0.00386666667,0.00386666667,0.00386666667,0.00386666667,0.00386666667,0.00386666667,0.00386666667,0.00386666667,0.00386666667,0.00386666667,0.00386666667,0.00386666667,0.00386666667,0.00386666667,0.00386666667,0.00386666667,0.00386666667,0.00386666667,0.00386666667,0.00386666667,0.00386666667,0.00386666667,0.00386666667,0.00386666667,0.00386666667,0.00386666667,0.00386666667,0.00386666667,0.00386666667,0.00386666667,0.00386666667,0.00386666667,0.00386666667,0.00386666667,0.00386666667,0.00386666667,0.00386666667,0.00386666667,0.00386666667,0.00386666667,0.00386666667,0.00386666667,0.00386666667,0.00386666667,0.00386666667,0.00386666667,0.00386666667
"41",0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
"42",0.01463333333,0.01463333333,0.01463333333,0.01463333333,0.01463333333,0.01463333333,0.01463333333,0.01463333333,0.01463333333,0.01463333333,0.01463333333,0.01463333333,0.01463333333,0.01463333333,0.01463333333,0.01463333333,0.01463333333,0.01463333333,0.01463333333,0.01463333333,0.01463333333,0.01463333333,0.01463333333,0.01463333333,0.01463333333,0.01463333333,0.01463333333,0.01463333333,0.01463333333,0.01463333333,0.01463333333,0.01463333333,0.01463333333,0.01463333333,0.01463333333,0.01463333333,0.01463333333,0.01463333333,0.01463333333,0.01463333333,0.01463333333,0.01463333333,0.01463333333,0.01463333333,0.01463333333,0.01463333333,0.01463333333,0.01463333333,0.01463333333,0.01463333333,0.01463333333,0.01463333333,0.01463333333,0.01463333333,0.01463333333,0.01463333333,0.01463333333,0.01463333333,0.01463333333
"43",0.01573333333,0.01573333333,0.01573333333,0.01573333333,0.01573333333,0.01573333333,0.01573333333,0.01573333333,0.01573333333,0.01573333333,0.01573333333,0.01573333333,0.01573333333,0.01573333333,0.01573333333,0.01573333333,0.01573333333,0.01573333333,0.01573333333,0.01573333333,0.01573333333,0.01573333333,0.01573333333,0.01573333333,0.01573333333,0.01573333333,0.01573333333,0.01573333333,0.01573333333,0.01573333333,0.01573333333,0.01573333333,0.01573333333,0.01573333333,0.01573333333,0.01573333333,0.01573333333,0.01573333333,0.01573333333,0.01573333333,0.01573333333,0.01573333333,0.01573333333,0.01573333333,0.01573333333,0.01573333333,0.01573333333,0.01573333333,0.01573333333,0.01573333333,0.01573333333,0.01573333333,0.01573333333,0.01573333333,0.01573333333,0.01573333333,0.01573333333,0.01573333333,0.01573333333
"44",0.0187,0.0187,0.0187,0.0187,0.0187,0.0187,0.0187,0.0187,0.0187,0.0187,0.0187,0.0187,0.0187,0.0187,0.0187,0.0187,0.0187,0.0187,0.0187,0.0187,0.0187,0.0187,0.0187,0.0187,0.0187,0.0187,0.0187,0.0187,0.0187,0.0187,0.0187,0.0187,0.0187,0.0187,0.0187,0.0187,0.0187,0.0187,0.0187,0.0187,0.0187,0.0187,0.0187,0.0187,0.0187,0.0187,0.0187,0.0187,0.0187,0.0187,0.0187,0.0187,0.0187,0.0187,0.0187,0.0187,0.0187,0.0187,0.0187
"45",0.02283333333,0.02283333333,0.02283333333,0.02283333333,0.02283333333,0.02283333333,0.02283333333,0.02283333333,0.02283333333,0.02283333333,0.02283333333,0.02283333333,0.02283333333,0.02283333333,0.02283333333,0.02283333333,0.02283333333,0.02283333333,0.02283333333,0.02283333333,0.02283333333,0.02283333333,0.02283333333,0.02283333333,0.02283333333,0.02283333333,0.02283333333,0.02283333333,0.02283333333,0.02283333333,0.02283333333,0.02283333333,0.02283333333,0.02283333333,0.02283333333,0.02283333333,0.02283333333,0.02283333333,0.02283333333,0.02283333333,0.02283333333,0.02283333333,0.02283333333,0.02283333333,0.02283333333,0.02283333333,0.02283333333,0.02283333333,0.02283333333,0.02283333333,0.02283333333,0.02283333333,0.02283333333,0.02283333333,0.02283333333,0.02283333333,0.02283333333,0.02283333333,0.02283333333
"46",0.0258,0.0258,0.0258,0.0258,0.0258,0.0258,0.0258,0.0258,0.0258,0.0258,0.0258,0.0258,0.0258,0.0258,0.0258,0.0258,0.0258,0.0258,0.0258,0.0258,0.0258,0.0258,0.0258,0.0258,0.0258,0.0258,0.0258,0.0258,0.0258,0.0258,0.0258,0.0258,0.0258,0.0258,0.0258,0.0258,0.0258,0.0258,0.0258,0.0258,0.0258,0.0258,0.0258,0.0258,0.0258,0.0258,0.0258,0.0258,0.0258,0.0258,0.0258,0.0258,0.0258,0.0258,0.0258,0.0258,0.0258,0.0258,0.0258
"47",0.02526666667,0.02526666667,0.02526666667,0.02526666667,0.02526666667,0.02526666667,0.02526666667,0.02526666667,0.02526666667,0.02526666667,0.02526666667,0.02526666667,0.02526666667,0.02526666667,0.02526666667,0.02526666667,0.02526666667,0.02526666667,0.02526666667,0.02526666667,0.02526666667,0.02526666667,0.02526666667,0.02526666667,0.02526666667,0.02526666667,0.02526666667,0.02526666667,0.02526666667,0.02526666667,0.02526666667,0.02526666667,0.02526666667,0.02526666667,0.02526666667,0.02526666667,0.02526666667,0.02526666667,0.02526666667,0.02526666667,0.02526666667,0.02526666667,0.02526666667,0.02526666667,0.02526666667,0.02526666667,0.02526666667,0.02526666667,0.02526666667,0.02526666667,0.02526666667,0.02526666667,0.02526666667,0.02526666667,0.02526666667,0.02526666667,0.02526666667,0.02526666667,0.02526666667
"48",0.02763333333,0.02763333333,0.02763333333,0.02763333333,0.02763333333,0.02763333333,0.02763333333,0.02763333333,0.02763333333,0.02763333333,0.02763333333,0.02763333333,0.02763333333,0.02763333333,0.02763333333,0.02763333333,0.02763333333,0.02763333333,0.02763333333,0.02763333333,0.02763333333,0.02763333333,0.02763333333,0.02763333333,0.02763333333,0.02763333333,0.02763333333,0.02763333333,0.02763333333,0.02763333333,0.02763333333,0.02763333333,0.02763333333,0.02763333333,0.02763333333,0.02763333333,0.02763333333,0.02763333333,0.02763333333,0.02763333333,0.02763333333,0.02763333333,0.02763333333,0.02763333333,0.02763333333,0.02763333333,0.02763333333,0.02763333333,0.02763333333,0.02763333333,0.02763333333,0.02763333333,0.02763333333,0.02763333333,0.02763333333,0.02763333333,0.02763333333,0.02763333333,0.02763333333
"49",0.02543333333,0.02543333333,0.02543333333,0.02543333333,0.02543333333,0.02543333333,0.02543333333,0.02543333333,0.02543333333,0.02543333333,0.02543333333,0.02543333333,0.02543333333,0.02543333333,0.02543333333,0.02543333333,0.02543333333,0.02543333333,0.02543333333,0.02543333333,0.02543333333,0.02543333333,0.02543333333,0.02543333333,0.02543333333,0.02543333333,0.02543333333,0.02543333333,0.02543333333,0.02543333333,0.02543333333,0.02543333333,0.02543333333,0.02543333333,0.02543333333,0.02543333333,0.02543333333,0.02543333333,0.02543333333,0.02543333333,0.02543333333,0.02543333333,0.02543333333,0.02543333333,0.02543333333,0.02543333333,0.02543333333,0.02543333333,0.02543333333,0.02543333333,0.02543333333,0.02543333333,0.02543333333,0.02543333333,0.02543333333,0.02543333333,0.02543333333,0.02543333333,0.02543333333
"50",0.02353333333,0.02353333333,0.02353333333,0.02353333333,0.02353333333,0.02353333333,0.02353333333,0.02353333333,0.02353333333,0.02353333333,0.02353333333,0.02353333333,0.02353333333,0.02353333333,0.02353333333,0.02353333333,0.02353333333,0.02353333333,0.02353333333,0.02353333333,0.02353333333,0.02353333333,0.02353333333,0.02353333333,0.02353333333,0.02353333333,0.02353333333,0.02353333333,0.02353333333,0.02353333333,0.02353333333,0.02353333333,0.02353333333,0.02353333333,0.02353333333,0.02353333333,0.02353333333,0.02353333333,0.02353333333,0.02353333333,0.02353333333,0.02353333333,0.02353333333,0.02353333333,0.02353333333,0.02353333333,0.02353333333,0.02353333333,0.02353333333,0.02353333333,0.02353333333,0.02353333333,0.02353333333,0.02353333333,0.02353333333,0.02353333333,0.02353333333,0.02353333333,0.02353333333
"51",0.02436666667,0.02436666667,0.02436666667,0.02436666667,0.02436666667,0.02436666667,0.02436666667,0.02436666667,0.02436666667,0.02436666667,0.02436666667,0.02436666667,0.02436666667,0.02436666667,0.02436666667,0.02436666667,0.02436666667,0.02436666667,0.02436666667,0.02436666667,0.02436666667,0.02436666667,0.02436666667,0.02436666667,0.02436666667,0.02436666667,0.02436666667,0.02436666667,0.02436666667,0.02436666667,0.02436666667,0.02436666667,0.02436666667,0.02436666667,0.02436666667,0.02436666667,0.02436666667,0.02436666667,0.02436666667,0.02436666667,0.02436666667,0.02436666667,0.02436666667,0.02436666667,0.02436666667,0.02436666667,0.02436666667,0.02436666667,0.02436666667,0.02436666667,0.02436666667,0.02436666667,0.02436666667,0.02436666667,0.02436666667,0.02436666667,0.02436666667,0.02436666667,0.02436666667
"52",0.02226666667,0.02226666667,0.02226666667,0.02226666667,0.02226666667,0.02226666667,0.02226666667,0.02226666667,0.02226666667,0.02226666667,0.02226666667,0.02226666667,0.02226666667,0.02226666667,0.02226666667,0.02226666667,0.02226666667,0.02226666667,0.02226666667,0.02226666667,0.02226666667,0.02226666667,0.02226666667,0.02226666667,0.02226666667,0.02226666667,0.02226666667,0.02226666667,0.02226666667,0.02226666667,0.02226666667,0.02226666667,0.02226666667,0.02226666667,0.02226666667,0.02226666667,0.02226666667,0.02226666667,0.02226666667,0.02226666667,0.02226666667,0.02226666667,0.02226666667,0.02226666667,0.02226666667,0.02226666667,0.02226666667,0.02226666667,0.02226666667,0.02226666667,0.02226666667,0.02226666667,0.02226666667,0.02226666667,0.02226666667,0.02226666667,0.02226666667,0.02226666667,0.02226666667
"53",0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018
"54",0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138
"55",0.0131,0.0131,0.0131,0.0131,0.0131,0.0131,0.0131,0.0131,0.0131,0.0131,0.0131,0.0131,0.0131,0.0131,0.0131,0.0131,0.0131,0.0131,0.0131,0.0131,0.0131,0.0131,0.0131,0.0131,0.0131,0.0131,0.0131,0.0131,0.0131,0.0131,0.0131,0.0131,0.0131,0.0131,0.0131,0.0131,0.0131,0.0131,0.0131,0.0131,0.0131,0.0131,0.0131,0.0131,0.0131,0.0131,0.0131,0.0131,0.0131,0.0131,0.0131,0.0131,0.0131,0.0131,0.0131,0.0131,0.0131,0.0131,0.0131
"56",0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008
"57",0.00633333333,0.00633333333,0.00633333333,0.00633333333,0.00633333333,0.00633333333,0.00633333333,0.00633333333,0.00633333333,0.00633333333,0.00633333333,0.00633333333,0.00633333333,0.00633333333,0.00633333333,0.00633333333,0.00633333333,0.00633333333,0.00633333333,0.00633333333,0.00633333333,0.00633333333,0.00633333333,0.00633333333,0.00633333333,0.00633333333,0.00633333333,0.00633333333,0.00633333333,0.00633333333,0.00633333333,0.00633333333,0.00633333333,0.00633333333,0.00633333333,0.00633333333,0.00633333333,0.00633333333,0.00633333333,0.00633333333,0.00633333333,0.00633333333,0.00633333333,0.00633333333,0.00633333333,0.00633333333,0.00633333333,0.00633333333,0.00633333333,0.00633333333,0.00633333333,0.00633333333,0.00633333333,0.00633333333,0.00633333333,0.00633333333,0.00633333333,0.00633333333,0.00633333333
"58",0.00556666667,0.00556666667,0.00556666667,0.00556666667,0.00556666667,0.00556666667,0.00556666667,0.00556666667,0.00556666667,0.00556666667,0.00556666667,0.00556666667,0.00556666667,0.00556666667,0.00556666667,0.00556666667,0.00556666667,0.00556666667,0.00556666667,0.00556666667,0.00556666667,0.00556666667,0.00556666667,0.00556666667,0.00556666667,0.00556666667,0.00556666667,0.00556666667,0.00556666667,0.00556666667,0.00556666667,0.00556666667,0.00556666667,0.00556666667,0.00556666667,0.00556666667,0.00556666667,0.00556666667,0.00556666667,0.00556666667,0.00556666667,0.00556666667,0.00556666667,0.00556666667,0.00556666667,0.00556666667,0.00556666667,0.00556666667,0.00556666667,0.00556666667,0.00556666667,0.00556666667,0.00556666667,0.00556666667,0.00556666667,0.00556666667,0.00556666667,0.00556666667,0.00556666667
"59",0.0035,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035
"60",0.00163333333,0.00163333333,0.00163333333,0.00163333333,0.00163333333,0.00163333333,0.00163333333,0.00163333333,0.00163333333,0.00163333333,0.00163333333,0.00163333333,0.00163333333,0.00163333333,0.00163333333,0.00163333333,0.00163333333,0.00163333333,0.00163333333,0.00163333333,0.00163333333,0.00163333333,0.00163333333,0.00163333333,0.00163333333,0.00163333333,0.00163333333,0.00163333333,0.00163333333,0.00163333333,0.00163333333,0.00163333333,0.00163333333,0.00163333333,0.00163333333,0.00163333333,0.00163333333,0.00163333333,0.00163333333,0.00163333333,0.00163333333,0.00163333333,0.00163333333,0.00163333333,0.00163333333,0.00163333333,0.00163333333,0.00163333333,0.00163333333,0.00163333333,0.00163333333,0.00163333333,0.00163333333,0.00163333333,0.00163333333,0.00163333333,0.00163333333,0.00163333333,0.00163333333
"61",-0.0032,-0.0032,-0.0032,-0.0032,-0.0032,-0.0032,-0.0032,-0.0032,-0.0032,-0.0032,-0.0032,-0.0032,-0.0032,-0.0032,-0.0032,-0.0032,-0.0032,-0.0032,-0.0032,-0.0032,-0.0032,-0.0032,-0.0032,-0.0032,-0.0032,-0.0032,-0.0032,-0.0032,-0.0032,-0.0032,-0.0032,-0.0032,-0.0032,-0.0032,-0.0032,-0.0032,-0.0032,-0.0032,-0.0032,-0.0032,-0.0032,-0.0032,-0.0032,-0.0032,-0.0032,-0.0032,-0.0032,-0.0032,-0.0032,-0.0032,-0.0032,-0.0032,-0.0032,-0.0032,-0.0032,-0.0032,-0.0032,-0.0032,-0.0032
"62",0.00436666667,0.00436666667,0.00436666667,0.00436666667,0.00436666667,0.00436666667,0.00436666667,0.00436666667,0.00436666667,0.00436666667,0.00436666667,0.00436666667,0.00436666667,0.00436666667,0.00436666667,0.00436666667,0.00436666667,0.00436666667,0.00436666667,0.00436666667,0.00436666667,0.00436666667,0.00436666667,0.00436666667,0.00436666667,0.00436666667,0.00436666667,0.00436666667,0.00436666667,0.00436666667,0.00436666667,0.00436666667,0.00436666667,0.00436666667,0.00436666667,0.00436666667,0.00436666667,0.00436666667,0.00436666667,0.00436666667,0.00436666667,0.00436666667,0.00436666667,0.00436666667,0.00436666667,0.00436666667,0.00436666667,0.00436666667,0.00436666667,0.00436666667,0.00436666667,0.00436666667,0.00436666667,0.00436666667,0.00436666667,0.00436666667,0.00436666667,0.00436666667,0.00436666667
"63",0.00393333333,0.00393333333,0.00393333333,0.00393333333,0.00393333333,0.00393333333,0.00393333333,0.00393333333,0.00393333333,0.00393333333,0.00393333333,0.00393333333,0.00393333333,0.00393333333,0.00393333333,0.00393333333,0.00393333333,0.00393333333,0.00393333333,0.00393333333,0.00393333333,0.00393333333,0.00393333333,0.00393333333,0.00393333333,0.00393333333,0.00393333333,0.00393333333,0.00393333333,0.00393333333,0.00393333333,0.00393333333,0.00393333333,0.00393333333,0.00393333333,0.00393333333,0.00393333333,0.00393333333,0.00393333333,0.00393333333,0.00393333333,0.00393333333,0.00393333333,0.00393333333,0.00393333333,0.00393333333,0.00393333333,0.00393333333,0.00393333333,0.00393333333,0.00393333333,0.00393333333,0.00393333333,0.00393333333,0.00393333333,0.00393333333,0.00393333333,0.00393333333,0.00393333333
"64",0.00256666667,0.00256666667,0.00256666667,0.00256666667,0.00256666667,0.00256666667,0.00256666667,0.00256666667,0.00256666667,0.00256666667,0.00256666667,0.00256666667,0.00256666667,0.00256666667,0.00256666667,0.00256666667,0.00256666667,0.00256666667,0.00256666667,0.00256666667,0.00256666667,0.00256666667,0.00256666667,0.00256666667,0.00256666667,0.00256666667,0.00256666667,0.00256666667,0.00256666667,0.00256666667,0.00256666667,0.00256666667,0.00256666667,0.00256666667,0.00256666667,0.00256666667,0.00256666667,0.00256666667,0.00256666667,0.00256666667,0.00256666667,0.00256666667,0.00256666667,0.00256666667,0.00256666667,0.00256666667,0.00256666667,0.00256666667,0.00256666667,0.00256666667,0.00256666667,0.00256666667,0.00256666667,0.00256666667,0.00256666667,0.00256666667,0.00256666667,0.00256666667,0.00256666667
"65",0.00053333333,0.00053333333,0.00053333333,0.00053333333,0.00053333333,0.00053333333,0.00053333333,0.00053333333,0.00053333333,0.00053333333,0.00053333333,0.00053333333,0.00053333333,0.00053333333,0.00053333333,0.00053333333,0.00053333333,0.00053333333,0.00053333333,0.00053333333,0.00053333333,0.00053333333,0.00053333333,0.00053333333,0.00053333333,0.00053333333,0.00053333333,0.00053333333,0.00053333333,0.00053333333,0.00053333333,0.00053333333,0.00053333333,0.00053333333,0.00053333333,0.00053333333,0.00053333333,0.00053333333,0.00053333333,0.00053333333,0.00053333333,0.00053333333,0.00053333333,0.00053333333,0.00053333333,0.00053333333,0.00053333333,0.00053333333,0.00053333333,0.00053333333,0.00053333333,0.00053333333,0.00053333333,0.00053333333,0.00053333333,0.00053333333,0.00053333333,0.00053333333,0.00053333333
"66",-0.0011,-0.0011,-0.0011,-0.0011,-0.0011,-0.0011,-0.0011,-0.0011,-0.0011,-0.0011,-0.0011,-0.0011,-0.0011,-0.0011,-0.0011,-0.0011,-0.0011,-0.0011,-0.0011,-0.0011,-0.0011,-0.0011,-0.0011,-0.0011,-0.0011,-0.0011,-0.0011,-0.0011,-0.0011,-0.0011,-0.0011,-0.0011,-0.0011,-0.0011,-0.0011,-0.0011,-0.0011,-0.0011,-0.0011,-0.0011,-0.0011,-0.0011,-0.0011,-0.0011,-0.0011,-0.0011,-0.0011,-0.0011,-0.0011,-0.0011,-0.0011,-0.0011,-0.0011,-0.0011,-0.0011,-0.0011,-0.0011,-0.0011,-0.0011
"67",0.00263333333,0.00263333333,0.00263333333,0.00263333333,0.00263333333,0.00263333333,0.00263333333,0.00263333333,0.00263333333,0.00263333333,0.00263333333,0.00263333333,0.00263333333,0.00263333333,0.00263333333,0.00263333333,0.00263333333,0.00263333333,0.00263333333,0.00263333333,0.00263333333,0.00263333333,0.00263333333,0.00263333333,0.00263333333,0.00263333333,0.00263333333,0.00263333333,0.00263333333,0.00263333333,0.00263333333,0.00263333333,0.00263333333,0.00263333333,0.00263333333,0.00263333333,0.00263333333,0.00263333333,0.00263333333,0.00263333333,0.00263333333,0.00263333333,0.00263333333,0.00263333333,0.00263333333,0.00263333333,0.00263333333,0.00263333333,0.00263333333,0.00263333333,0.00263333333,0.00263333333,0.00263333333,0.00263333333,0.00263333333,0.00263333333,0.00263333333,0.00263333333,0.00263333333
"68",0.00733333333,0.00733333333,0.00733333333,0.00733333333,0.00733333333,0.00733333333,0.00733333333,0.00733333333,0.00733333333,0.00733333333,0.00733333333,0.00733333333,0.00733333333,0.00733333333,0.00733333333,0.00733333333,0.00733333333,0.00733333333,0.00733333333,0.00733333333,0.00733333333,0.00733333333,0.00733333333,0.00733333333,0.00733333333,0.00733333333,0.00733333333,0.00733333333,0.00733333333,0.00733333333,0.00733333333,0.00733333333,0.00733333333,0.00733333333,0.00733333333,0.00733333333,0.00733333333,0.00733333333,0.00733333333,0.00733333333,0.00733333333,0.00733333333,0.00733333333,0.00733333333,0.00733333333,0.00733333333,0.00733333333,0.00733333333,0.00733333333,0.00733333333,0.00733333333,0.00733333333,0.00733333333,0.00733333333,0.00733333333,0.00733333333,0.00733333333,0.00733333333,0.00733333333
"69",0.0172,0.0172,0.0172,0.0172,0.0172,0.0172,0.0172,0.0172,0.0172,0.0172,0.0172,0.0172,0.0172,0.0172,0.0172,0.0172,0.0172,0.0172,0.0172,0.0172,0.0172,0.0172,0.0172,0.0172,0.0172,0.0172,0.0172,0.0172,0.0172,0.0172,0.0172,0.0172,0.0172,0.0172,0.0172,0.0172,0.0172,0.0172,0.0172,0.0172,0.0172,0.0172,0.0172,0.0172,0.0172,0.0172,0.0172,0.0172,0.0172,0.0172,0.0172,0.0172,0.0172,0.0172,0.0172,0.0172,0.0172,0.0172,0.0172
"70",0.01533333333,0.01533333333,0.01533333333,0.01533333333,0.01533333333,0.01533333333,0.01533333333,0.01533333333,0.01533333333,0.01533333333,0.01533333333,0.01533333333,0.01533333333,0.01533333333,0.01533333333,0.01533333333,0.01533333333,0.01533333333,0.01533333333,0.01533333333,0.01533333333,0.01533333333,0.01533333333,0.01533333333,0.01533333333,0.01533333333,0.01533333333,0.01533333333,0.01533333333,0.01533333333,0.01533333333,0.01533333333,0.01533333333,0.01533333333,0.01533333333,0.01533333333,0.01533333333,0.01533333333,0.01533333333,0.01533333333,0.01533333333,0.01533333333,0.01533333333,0.01533333333,0.01533333333,0.01533333333,0.01533333333,0.01533333333,0.01533333333,0.01533333333,0.01533333333,0.01533333333,0.01533333333,0.01533333333,0.01533333333,0.01533333333,0.01533333333,0.01533333333,0.01533333333
"71",0.01486666667,0.01486666667,0.01486666667,0.01486666667,0.01486666667,0.01486666667,0.01486666667,0.01486666667,0.01486666667,0.01486666667,0.01486666667,0.01486666667,0.01486666667,0.01486666667,0.01486666667,0.01486666667,0.01486666667,0.01486666667,0.01486666667,0.01486666667,0.01486666667,0.01486666667,0.01486666667,0.01486666667,0.01486666667,0.01486666667,0.01486666667,0.01486666667,0.01486666667,0.01486666667,0.01486666667,0.01486666667,0.01486666667,0.01486666667,0.01486666667,0.01486666667,0.01486666667,0.01486666667,0.01486666667,0.01486666667,0.01486666667,0.01486666667,0.01486666667,0.01486666667,0.01486666667,0.01486666667,0.01486666667,0.01486666667,0.01486666667,0.01486666667,0.01486666667,0.01486666667,0.01486666667,0.01486666667,0.01486666667,0.01486666667,0.01486666667,0.01486666667,0.01486666667
"72",0.01426666667,0.01426666667,0.01426666667,0.01426666667,0.01426666667,0.01426666667,0.01426666667,0.01426666667,0.01426666667,0.01426666667,0.01426666667,0.01426666667,0.01426666667,0.01426666667,0.01426666667,0.01426666667,0.01426666667,0.01426666667,0.01426666667,0.01426666667,0.01426666667,0.01426666667,0.01426666667,0.01426666667,0.01426666667,0.01426666667,0.01426666667,0.01426666667,0.01426666667,0.01426666667,0.01426666667,0.01426666667,0.01426666667,0.01426666667,0.01426666667,0.01426666667,0.01426666667,0.01426666667,0.01426666667,0.01426666667,0.01426666667,0.01426666667,0.01426666667,0.01426666667,0.01426666667,0.01426666667,0.01426666667,0.01426666667,0.01426666667,0.01426666667,0.01426666667,0.01426666667,0.01426666667,0.01426666667,0.01426666667,0.01426666667,0.01426666667,0.01426666667,0.01426666667
